,rules,support,confidence,lift
9481,{citrus fruit,whole milk,yogurt,soda,fruit/vegetable juice} => {root vegetables},0.000610066090493137,0.857142857142857,7.86380597014925
9482,{citrus fruit,other vegetables,whole milk,soda,fruit/vegetable juice} => {root vegetables},0.000610066090493137,0.857142857142857,7.86380597014925
9483,{citrus fruit,root vegetables,other vegetables,yogurt,fruit/vegetable juice} => {whole milk},0.000813421453990849,0.888888888888889,3.47879913339523
9484,{citrus fruit,root vegetables,whole milk,yogurt,fruit/vegetable juice} => {other vegetables},0.000813421453990849,0.888888888888889,4.59391603900274
9485,{citrus fruit,other vegetables,yogurt,soda,fruit/vegetable juice} => {whole milk},0.000610066090493137,1,3.91364902506964
9486,{citrus fruit,whole milk,yogurt,soda,fruit/vegetable juice} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
9487,{citrus fruit,other vegetables,whole milk,soda,fruit/vegetable juice} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
9488,{tropical fruit,root vegetables,other vegetables,bottled water,fruit/vegetable juice} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
9489,{tropical fruit,root vegetables,whole milk,bottled water,fruit/vegetable juice} => {other vegetables},0.000610066090493137,1,5.16815554387809
9490,{tropical fruit,root vegetables,other vegetables,yogurt,fruit/vegetable juice} => {whole milk},0.000915099135739705,0.818181818181818,3.20207647505698
9491,{tropical fruit,root vegetables,whole milk,yogurt,fruit/vegetable juice} => {other vegetables},0.000915099135739705,0.9,4.65133998949028
9492,{tropical fruit,other vegetables,yogurt,rolls/buns,fruit/vegetable juice} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9493,{tropical fruit,whole milk,yogurt,rolls/buns,fruit/vegetable juice} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9494,{tropical fruit,other vegetables,whole milk,rolls/buns,fruit/vegetable juice} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
9495,{root vegetables,other vegetables,yogurt,soda,fruit/vegetable juice} => {whole milk},0.000711743772241993,0.875,3.42444289693593
9496,{root vegetables,whole milk,yogurt,soda,fruit/vegetable juice} => {other vegetables},0.000711743772241993,0.875,4.52213610089333
9497,{root vegetables,other vegetables,yogurt,rolls/buns,fruit/vegetable juice} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9498,{root vegetables,whole milk,yogurt,rolls/buns,fruit/vegetable juice} => {other vegetables},0.000508388408744281,1,5.16815554387809
9499,{citrus fruit,pip fruit,root vegetables,yogurt,whipped/sour cream} => {other vegetables},0.000508388408744281,1,5.16815554387809
9500,{citrus fruit,pip fruit,other vegetables,yogurt,whipped/sour cream} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
9501,{citrus fruit,pip fruit,root vegetables,yogurt,whipped/sour cream} => {whole milk},0.000508388408744281,1,3.91364902506964
9502,{citrus fruit,pip fruit,whole milk,yogurt,whipped/sour cream} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
9503,{citrus fruit,pip fruit,root vegetables,other vegetables,whipped/sour cream} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
9504,{citrus fruit,pip fruit,root vegetables,whole milk,whipped/sour cream} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
9505,{citrus fruit,pip fruit,other vegetables,yogurt,whipped/sour cream} => {whole milk},0.000610066090493137,1,3.91364902506964
9506,{citrus fruit,pip fruit,whole milk,yogurt,whipped/sour cream} => {other vegetables},0.000610066090493137,1,5.16815554387809
9507,{sausage,pip fruit,other vegetables,yogurt,whipped/sour cream} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9508,{tropical fruit,pip fruit,root vegetables,other vegetables,whipped/sour cream} => {whole milk},0.000813421453990849,0.8,3.13091922005571
9509,{tropical fruit,pip fruit,root vegetables,whole milk,whipped/sour cream} => {other vegetables},0.000813421453990849,0.888888888888889,4.59391603900274
9510,{tropical fruit,pip fruit,whole milk,yogurt,whipped/sour cream} => {other vegetables},0.000915099135739705,0.818181818181818,4.22849089953662
9511,{pip fruit,root vegetables,other vegetables,yogurt,whipped/sour cream} => {whole milk},0.000813421453990849,0.888888888888889,3.47879913339523
9512,{pip fruit,other vegetables,yogurt,whipped/sour cream,soda} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9513,{pip fruit,whole milk,yogurt,whipped/sour cream,soda} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9514,{pip fruit,other vegetables,whole milk,whipped/sour cream,soda} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
9515,{sausage,citrus fruit,other vegetables,whipped/sour cream,pastry} => {whole milk},0.000610066090493137,1,3.91364902506964
9516,{sausage,citrus fruit,whole milk,whipped/sour cream,pastry} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
9517,{citrus fruit,tropical fruit,yogurt,whipped/sour cream,pastry} => {whole milk},0.000508388408744281,1,3.91364902506964
9518,{citrus fruit,tropical fruit,whipped/sour cream,rolls/buns,pastry} => {whole milk},0.000508388408744281,1,3.91364902506964
9519,{tropical fruit,whole milk,whipped/sour cream,rolls/buns,pastry} => {citrus fruit},0.000508388408744281,0.833333333333333,10.0685913185913
9520,{citrus fruit,other vegetables,yogurt,whipped/sour cream,pastry} => {whole milk},0.000610066090493137,1,3.91364902506964
9521,{citrus fruit,other vegetables,whipped/sour cream,rolls/buns,pastry} => {whole milk},0.000508388408744281,1,3.91364902506964
9522,{sausage,root vegetables,yogurt,whipped/sour cream,pastry} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9523,{sausage,root vegetables,other vegetables,whipped/sour cream,pastry} => {yogurt},0.000508388408744281,1,7.16836734693878
9524,{tropical fruit,yogurt,whipped/sour cream,rolls/buns,pastry} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9525,{tropical fruit,whole milk,whipped/sour cream,rolls/buns,pastry} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
9526,{whole milk,yogurt,whipped/sour cream,rolls/buns,pastry} => {tropical fruit},0.000508388408744281,1,9.53003875968992
9527,{root vegetables,whole milk,yogurt,whipped/sour cream,pastry} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9528,{root vegetables,other vegetables,whipped/sour cream,rolls/buns,pastry} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9529,{root vegetables,whole milk,whipped/sour cream,rolls/buns,pastry} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9530,{sausage,citrus fruit,root vegetables,other vegetables,whipped/sour cream} => {yogurt},0.000610066090493137,1,7.16836734693878
9531,{sausage,citrus fruit,root vegetables,whole milk,whipped/sour cream} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
9532,{sausage,citrus fruit,root vegetables,other vegetables,whipped/sour cream} => {whole milk},0.000610066090493137,1,3.91364902506964
9533,{sausage,citrus fruit,root vegetables,whole milk,whipped/sour cream} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
9534,{sausage,citrus fruit,whole milk,yogurt,whipped/sour cream} => {other vegetables},0.000711743772241993,0.875,4.52213610089333
9535,{sausage,citrus fruit,other vegetables,whipped/sour cream,rolls/buns} => {whole milk},0.000508388408744281,1,3.91364902506964
9536,{sausage,citrus fruit,whole milk,whipped/sour cream,rolls/buns} => {other vegetables},0.000508388408744281,1,5.16815554387809
9537,{citrus fruit,tropical fruit,root vegetables,yogurt,whipped/sour cream} => {other vegetables},0.000711743772241993,1,5.16815554387809
9538,{citrus fruit,tropical fruit,root vegetables,whipped/sour cream,rolls/buns} => {other vegetables},0.000508388408744281,1,5.16815554387809
9539,{citrus fruit,tropical fruit,other vegetables,whipped/sour cream,rolls/buns} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
9540,{citrus fruit,root vegetables,other vegetables,whipped/sour cream,rolls/buns} => {tropical fruit},0.000508388408744281,0.833333333333333,7.94169896640827
9541,{citrus fruit,tropical fruit,root vegetables,whole milk,whipped/sour cream} => {other vegetables},0.000915099135739705,1,5.16815554387809
9542,{citrus fruit,tropical fruit,yogurt,whipped/sour cream,rolls/buns} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9543,{citrus fruit,tropical fruit,other vegetables,yogurt,whipped/sour cream} => {whole milk},0.000813421453990849,0.8,3.13091922005571
9544,{citrus fruit,tropical fruit,other vegetables,whipped/sour cream,rolls/buns} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9545,{citrus fruit,root vegetables,yogurt,whipped/sour cream,soda} => {other vegetables},0.000508388408744281,1,5.16815554387809
9546,{citrus fruit,root vegetables,other vegetables,whipped/sour cream,soda} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
9547,{citrus fruit,other vegetables,yogurt,whipped/sour cream,soda} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
9548,{citrus fruit,root vegetables,other vegetables,yogurt,whipped/sour cream} => {whole milk},0.00101677681748856,0.833333333333333,3.26137418755803
9549,{citrus fruit,root vegetables,whole milk,yogurt,whipped/sour cream} => {other vegetables},0.00101677681748856,0.909090909090909,4.69832322170735
9550,{citrus fruit,other vegetables,yogurt,whipped/sour cream,soda} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9551,{sausage,tropical fruit,root vegetables,yogurt,whipped/sour cream} => {whole milk},0.000508388408744281,1,3.91364902506964
9552,{sausage,tropical fruit,root vegetables,whole milk,whipped/sour cream} => {yogurt},0.000508388408744281,1,7.16836734693878
9553,{sausage,tropical fruit,other vegetables,yogurt,whipped/sour cream} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9554,{tropical fruit,root vegetables,whole milk,whipped/sour cream,bottled water} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
9555,{root vegetables,whole milk,yogurt,whipped/sour cream,bottled water} => {tropical fruit},0.000508388408744281,0.833333333333333,7.94169896640827
9556,{sausage,pip fruit,root vegetables,yogurt,pastry} => {whole milk},0.000508388408744281,1,3.91364902506964
9557,{sausage,pip fruit,root vegetables,whole milk,pastry} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
9558,{sausage,pip fruit,other vegetables,yogurt,pastry} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9559,{pip fruit,root vegetables,other vegetables,pastry,soda} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9560,{pip fruit,root vegetables,whole milk,pastry,soda} => {other vegetables},0.000508388408744281,1,5.16815554387809
9561,{pip fruit,root vegetables,other vegetables,yogurt,pastry} => {whole milk},0.000610066090493137,1,3.91364902506964
9562,{citrus fruit,tropical fruit,pip fruit,root vegetables,yogurt} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9563,{citrus fruit,tropical fruit,pip fruit,root vegetables,whole milk} => {other vegetables},0.000915099135739705,0.818181818181818,4.22849089953662
9564,{citrus fruit,pip fruit,root vegetables,yogurt,soda} => {whole milk},0.000508388408744281,1,3.91364902506964
9565,{citrus fruit,pip fruit,whole milk,yogurt,soda} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
9566,{citrus fruit,pip fruit,root vegetables,other vegetables,soda} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
9567,{citrus fruit,pip fruit,other vegetables,whole milk,soda} => {root vegetables},0.000508388408744281,1,9.17444029850746
9568,{citrus fruit,pip fruit,root vegetables,other vegetables,yogurt} => {whole milk},0.000711743772241993,0.875,3.42444289693593
9569,{citrus fruit,pip fruit,root vegetables,whole milk,yogurt} => {other vegetables},0.000711743772241993,0.875,4.52213610089333
9570,{sausage,tropical fruit,pip fruit,root vegetables,yogurt} => {whole milk},0.000508388408744281,1,3.91364902506964
9571,{tropical fruit,pip fruit,root vegetables,other vegetables,bottled water} => {whole milk},0.000610066090493137,1,3.91364902506964
9572,{tropical fruit,pip fruit,root vegetables,whole milk,bottled water} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
9573,{tropical fruit,pip fruit,whole milk,yogurt,bottled water} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9574,{tropical fruit,pip fruit,root vegetables,yogurt,rolls/buns} => {whole milk},0.000610066090493137,1,3.91364902506964
9575,{tropical fruit,pip fruit,root vegetables,other vegetables,yogurt} => {whole milk},0.00132180986273513,0.866666666666667,3.39182915506035
9576,{pip fruit,root vegetables,other vegetables,yogurt,soda} => {whole milk},0.000915099135739705,1,3.91364902506964
9577,{pip fruit,whole milk,yogurt,rolls/buns,soda} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
9578,{citrus fruit,tropical fruit,root vegetables,rolls/buns,pastry} => {other vegetables},0.000508388408744281,1,5.16815554387809
9579,{citrus fruit,tropical fruit,other vegetables,rolls/buns,pastry} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
9580,{citrus fruit,root vegetables,other vegetables,rolls/buns,pastry} => {tropical fruit},0.000508388408744281,0.833333333333333,7.94169896640827
9581,{citrus fruit,tropical fruit,root vegetables,whole milk,pastry} => {other vegetables},0.000508388408744281,1,5.16815554387809
9582,{citrus fruit,tropical fruit,yogurt,rolls/buns,pastry} => {whole milk},0.000610066090493137,1,3.91364902506964
9583,{citrus fruit,tropical fruit,whole milk,yogurt,pastry} => {rolls/buns},0.000610066090493137,0.857142857142857,4.66003316749585
9584,{citrus fruit,whole milk,yogurt,rolls/buns,pastry} => {tropical fruit},0.000610066090493137,0.857142857142857,8.16860465116279
9585,{citrus fruit,root vegetables,other vegetables,yogurt,pastry} => {whole milk},0.000711743772241993,1,3.91364902506964
9586,{citrus fruit,root vegetables,whole milk,yogurt,pastry} => {other vegetables},0.000711743772241993,1,5.16815554387809
9587,{sausage,tropical fruit,root vegetables,yogurt,pastry} => {whole milk},0.000610066090493137,1,3.91364902506964
9588,{sausage,tropical fruit,root vegetables,whole milk,pastry} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
9589,{sausage,root vegetables,other vegetables,whole milk,pastry} => {yogurt},0.000711743772241993,0.875,6.27232142857143
9590,{tropical fruit,root vegetables,yogurt,rolls/buns,pastry} => {whole milk},0.000610066090493137,1,3.91364902506964
